X,Y,Z,I,J,K
-96129.0805,4221.6942,569.9245,0.1721872,0.9843685,0.0370155
-96129.2601,4227.4461,471.3231,0.1709056,0.9825831,0.0729498
-96129.2144,4236.4365,362.2176,0.170263,0.9816574,0.0857861
-96129.0477,4245.7583,252.9711,0.1700582,0.9823334,0.0781104
-96128.9514,4252.24,142.7515,0.1703438,0.9849298,0.0299386
-96129.1352,4249.9799,30.2669,0.1698234,0.9821346,-0.0810658
-96129.6627,4231.1923,-83.5128,0.1651256,0.9554051,-0.2448154
-96130.4681,4193.2365,-192.6826,0.1558011,0.9029928,-0.4004124
-96131.86,4138.7944,-292.3341,0.1405633,0.8195069,-0.5555631
-96133.0263,4104.7215,-336.9969,0.1270662,0.7468603,-0.652728
-96134.5802,4065.2514,-376.0731,0.105987,0.6344734,-0.7656437
-96136.1057,4029.1154,-400.2324,0.0647901,0.4159579,-0.9070729
-96185.9489,4023.1495,-404.4682,0.0153349,0.1505331,-0.988486
-96184.8725,4047.6012,-394.6211,0.0812318,0.5025615,-0.8607168
-96183.0873,4090.5946,-360.7232,0.1159947,0.6867101,-0.7176172
-96181.6817,4127.7711,-319.1769,0.1333924,0.7796959,-0.6117849
-96180.3503,4171.2615,-253.4377,0.1481997,0.8597873,-0.4886744
-96179.2714,4219.1034,-149.7386,0.1601749,0.9261391,-0.3414826
-96178.5791,4249.6077,-38.0975,0.1679221,0.9698813,-0.1764438
-96178.1852,4260.9498,75.46,0.1705692,0.9849197,-0.0289696
-96178.139,4258.8161,186.7237,0.1704471,0.9838152,0.0552761
-96178.2997,4250.6981,296.2255,0.1703362,0.9818124,0.0838449
-96178.4411,4241.2886,405.1537,0.1706946,0.9818362,0.0828316
-96178.4139,4233.0754,514.1781,0.1715998,0.9832899,0.0607823
-96178.0895,4229.2981,612.9623,0.1732873,0.9848388,0.0079993
-96177.0357,4234.1943,723.776,0.1754493,0.9787233,-0.1063876
-96175.4532,4248.8046,812.3079,0.1755761,0.9597109,-0.2193812
-96173.5904,4275.2585,904.3245,0.1735258,0.9270506,-0.3323642
-96222.6101,4287.7753,913.2615,0.1732174,0.9210584,-0.3487795
-96224.2021,4262.7248,832.7676,0.175531,0.9532672,-0.2459075
-96225.9039,4245.5654,744.6806,0.1758974,0.9751245,-0.1348791
-96227.1557,4237.9833,633.9473,0.1739997,0.9846913,-0.0103512
-96227.5593,4240.5314,535.131,0.1721255,0.9836732,0.0525336
-96227.6402,4248.1014,426.2009,0.171056,0.9819907,0.0802135
-96227.5138,4257.4137,317.4902,0.170616,0.9816548,0.0851117
-96227.3331,4266.0313,208.3688,0.170637,0.9832634,0.0638439
-96227.3152,4269.8624,97.7538,0.1708827,0.9852699,-0.0064994
-96227.6373,4261.8465,-15.2819,0.1691109,0.975211,-0.1427061
-96228.2738,4235.2942,-127.701,0.1623104,0.9367698,-0.3100284
-96229.2428,4190.7776,-233.126,0.1513458,0.8757188,-0.4584877
-96230.6145,4143.3596,-309.7565,0.1363185,0.7942989,-0.5920359
-96231.9449,4107.3433,-352.3467,0.1203655,0.7089712,-0.6948899
-96233.6578,4065.7079,-388.187,0.0924008,0.5608332,-0.8227565
-96234.9036,4037.231,-402.7519,0.0372458,0.2679882,-0.962702
-96283.8585,4051.2242,-400.4902,0.0535191,0.3542937,-0.9336015
-96282.4563,4083.4902,-381.1946,0.1003663,0.602051,-0.7921245
-96280.8139,4123.8489,-343.7327,0.1243652,0.7292404,-0.6728608
-96279.5603,4158.724,-300.1938,0.1390381,0.807773,-0.5728623
-96278.2794,4204.6317,-222.6558,0.1529147,0.8830434,-0.4436794
-96277.3576,4247.407,-116.4986,0.1634463,0.9417841,-0.2938163
-96276.7502,4271.9415,-3.8939,0.1697277,0.9772876,-0.1268918
-96276.469,4278.4089,108.7438,0.1711322,0.9852413,0.0036639
-96276.5176,4273.8666,218.9551,0.1708561,0.982986,0.0674292
-96276.7097,4265.0744,327.809,0.1708788,0.9815791,0.0854569
-96276.8307,4255.8591,436.3227,0.1713638,0.9820726,0.0785353
-96276.7337,4248.6215,545.1189,0.1725261,0.9838536,0.0476117
-96276.2773,4246.8382,643.8671,0.1744763,0.9844456,-0.0206128
-96274.9243,4255.8486,754.4297,0.1761871,0.9729461,-0.1494455
-96273.1794,4274.2544,842.1755,0.1755778,0.9498267,-0.2588469
-96271.776,4297.3957,914.2727,0.1732843,0.9194097,-0.3530699
-96321.5096,4295.779,883.6673,0.1747768,0.9343492,-0.3105553
-96323.5174,4270.2778,786.1218,0.1764022,0.9653298,-0.1924077
-96324.94,4258.2369,697.8942,0.1758151,0.9811672,-0.0799999
-96325.7914,4255.6962,587.86,0.1735445,0.9845581,0.0229694
-96326.0121,4260.4617,489.7933,0.1720612,0.9828035,0.067024
-96325.9692,4269.0055,381.4144,0.1713072,0.9816192,0.0841282
-96325.7852,4278.2907,273.0089,0.1710285,0.981909,0.0812644
-96325.6275,4285.5722,163.8375,0.1712551,0.9842841,0.0430864
-96325.7242,4285.602,52.6319,0.1711269,0.9837788,-0.0538048
-96326.1752,4270.7245,-60.5144,0.1674653,0.963065,-0.2108583
-96326.9228,4236.6879,-170.4231,0.1589096,0.9150073,-0.3708225
-96328.1499,4186.0124,-271.611,0.145556,0.8416633,-0.5200157
-96329.2999,4150.7863,-322.061,0.1327226,0.7727494,-0.6206796
-96330.7553,4113.3142,-362.854,0.1144742,0.675703,-0.7282315
-96332.4981,4072.244,-394.1696,0.0782479,0.4846356,-0.8712093
-96333.6024,4047.6929,-402.9383,0.0021198,0.0785541,-0.9969076
-96381.8789,4076.5453,-396.0713,0.0702851,0.4419197,-0.8942969
-96380.2575,4114.1079,-369.6501,0.1098317,0.6502112,-0.7517728
-96378.7205,4152.5965,-330.1588,0.1299262,0.7567336,-0.640682
-96377.4857,4188.8234,-280.6779,0.1439003,0.8315082,-0.5365509
-96376.2676,4236.483,-191.1606,0.1570684,0.9033936,-0.3990106
-96375.4589,4274.0028,-82.847,0.1663542,0.9553799,-0.2440811
-96374.944,4292.6209,30.0237,0.1710432,0.981892,-0.0814392
-96374.7841,4294.9491,141.5684,0.1715714,0.9847465,0.0289407
-96374.9118,4288.6443,250.8403,0.1712735,0.9822056,0.0770557
-96375.1172,4279.508,359.1353,0.1714606,0.9815122,0.0850596
-96375.2073,4270.675,467.2818,0.1720896,0.9824246,0.0722979
-96375.0646,4265.0568,565.0089,0.1733686,0.9841953,0.0360974
-96374.3864,4265.481,674.6289,0.1756422,0.9829224,-0.0548937
-96373.1376,4275.0288,762.7814,0.1766676,0.9704726,-0.1642302
-96371.1401,4297.7685,860.7486,0.1755809,0.9424996,-0.2843692
-96419.2578,4326.4485,917.1847,0.1734185,0.9140211,-0.3667307
-96420.681,4301.8497,843.1102,0.1761344,0.9478623,-0.2655818
-96422.4869,4282.4426,753.2021,0.1768766,0.9721591,-0.1536927
-96423.7877,4273.2683,651.4716,0.1754201,0.9839744,-0.0319713
-96424.2985,4274.4455,547.7144,0.1733254,0.9838582,0.0445133
-96424.3879,4280.9915,444.8656,0.172155,0.9821023,0.0764054
-96424.255,4290.0249,336.9266,0.1716312,0.9814676,0.0852292
-96424.0378,4298.8806,228.7105,0.1715634,0.982651,0.0704491
-96423.9475,4303.9953,119.2702,0.1718624,0.9850416,0.0125015
-96424.1767,4298.9816,7.422,0.1707814,0.9789767,-0.1115275
-96424.7499,4276.5437,-104.9263,0.1650415,0.9466114,-0.2769263
-96425.6316,4235.7208,-211.4496,0.1549602,0.8903965,-0.427997
-96426.9343,4188.355,-294.1988,0.14095,0.8145247,-0.5627456
-96428.1563,4154.2387,-338.0247,0.1268647,0.7393803,-0.6612277
-96429.7743,4114.7113,-376.091,0.1043197,0.6202645,-0.7774248
-96431.2653,4080.7818,-397.6934,0.0602099,0.3881058,-0.9196459
-96432.0428,4063.7974,-401.818,-0.009349,0.0163397,-0.9998228
-96480.5446,4087.4079,-398.0753,0.0539249,0.3543642,-0.9335514
-96479.1197,4119.4406,-378.8697,0.1012216,0.6031102,-0.7912094
-96477.4584,4159.4582,-341.5993,0.1253487,0.7302895,-0.6715393
-96476.1936,4194.0132,-298.3056,0.1400473,0.8085341,-0.5715412
-96474.9004,4239.4922,-221.247,0.1539304,0.8834409,-0.4425355
-96473.9737,4281.8622,-115.7592,0.1644396,0.9418591,-0.2930206
-96473.3737,4306.1938,-3.871,0.1707047,0.9771127,-0.126928
-96473.1104,4312.6683,108.0182,0.1721182,0.9850718,0.0029681
-96473.1837,4308.2508,217.4723,0.1718369,0.9828708,0.0666116
-96473.4061,4299.6099,325.5663,0.171848,0.9814658,0.0848126
-96473.5633,4290.5249,433.315,0.172319,0.9819448,0.0780423
-96473.5009,4283.4111,541.3375,0.1734766,0.9837188,0.0469383
-96473.0706,4281.7187,639.3754,0.175418,0.9842588,-0.0215224
-96471.7358,4290.7701,749.1306,0.1770936,0.972646,-0.150325
-96469.9981,4309.1118,836.2313,0.1764486,0.9495039,-0.2594382
-96468.5501,4333.1009,910.3947,0.1739855,0.9176626,-0.3572456
-96518.5324,4327.1971,866.817,0.1759523,0.9383383,-0.2975936
-96520.5385,4303.1714,769.6702,0.1773347,0.9677136,-0.1791169
-96521.8645,4292.3846,682.0364,0.1765523,0.9819378,-0.0680258
-96522.605,4290.858,572.9029,0.1742842,0.9842641,0.0291406
-96522.7586,4295.98,475.6224,0.1729066,0.9824929,0.069362
-96522.6583,4304.5715,368.0518,0.1722276,0.9814527,0.0841918
-96522.4338,4313.6715,260.3548,0.1720041,0.9819426,0.0787612
-96522.2656,4320.3666,151.8042,0.1722813,0.9844056,0.0355624
-96522.3747,4319.1988,41.0867,0.171967,0.9827832,-0.0675606
-96522.8474,4302.5643,-71.31,0.1677948,0.959303,-0.2271183
-96523.6245,4267.0527,-179.8423,0.1588952,0.9095525,-0.3840137
-96524.856,4218.246,-274.6377,0.1453355,0.8356141,-0.529742
-96526.0578,4182.8102,-324.3528,0.1322336,0.7657393,-0.6294105
-96527.5672,4145.1254,-364.3211,0.1130447,0.664336,-0.738836
-96529.2711,4106.0622,-393.0584,0.0750718,0.4651685,-0.8820332
-96530.3499,4082.73,-400.5813,-0.0049578,0.0399214,-0.9991905
-96579.2219,4098.1486,-399.1342,0.0274479,0.2132029,-0.9766223
-96578.0181,4124.3208,-387.0436,0.0888021,0.5364394,-0.8392538
-96576.227,4165.9809,-352.447,0.1200309,0.7001556,-0.7038286
-96574.8345,4201.9587,-310.7976,0.1367891,0.7888479,-0.5991726
-96573.5998,4241.2788,-250.2403,0.150224,0.8608085,-0.4862525
-96572.5032,4288.2202,-147.8457,0.1621815,0.9265027,-0.3395437
-96571.8177,4318.1841,-37.6122,0.1698771,0.9696309,-0.1759482
-96571.4533,4329.4319,74.4625,0.1725403,0.9845457,-0.0299918
-96571.4527,4327.4982,184.2146,0.1724179,0.9835658,0.0535757
-96571.6701,4319.6821,292.1986,0.1722854,0.9815947,0.0823989
-96571.8808,4310.5461,399.6005,0.1726118,0.9815861,0.0818166
-96571.9267,4302.5726,507.0841,0.173502,0.9830271,0.0596217
-96571.6575,4299.0007,604.4582,0.1751807,0.9845161,0.0063138
-96570.6458,4304.0364,713.6671,0.1772889,0.9781871,-0.1082529
-96569.0828,4318.59,800.9025,0.1773421,0.9590558,-0.2208208
-96567.1294,4346.6297,896.7903,0.1750016,0.9240172,-0.339951
-96616.3252,4355.3628,895.1875,0.1752149,0.9240055,-0.339873
-96618.2779,4327.3645,799.4763,0.1775618,0.9589745,-0.2209972
-96619.8384,4312.8185,712.4029,0.1775193,0.9781197,-0.1084841
-96620.8446,4307.766,603.3946,0.1754194,0.9844749,0.0061057
-96621.1067,4311.3127,506.1965,0.1737425,0.9829932,0.0594808
-96621.0514,4319.2569,398.9052,0.1728546,0.9815536,0.081694
-96620.8317,4328.3593,291.694,0.1725322,0.9815661,0.0822225
-96620.607,4336.1384,183.8996,0.1726672,0.9835334,0.0533672
-96620.6016,4338.0476,74.3364,0.172789,0.9844983,-0.0301166
-96620.9623,4326.8114,-37.5526,0.1701238,0.9695986,-0.1758876
-96621.6468,4296.9155,-147.6098,0.1624346,0.9265512,-0.3392903
-96622.7454,4250.0873,-249.8413,0.1504779,0.8609375,-0.4859455
-96623.9829,4210.8608,-310.3064,0.1370446,0.7890791,-0.5988096
-96625.3787,4174.9652,-351.8985,0.1202722,0.7004338,-0.7035105
-96627.1755,4133.3904,-386.452,0.0889903,0.5366658,-0.8390891
-96628.3848,4107.2614,-398.528,0.0275,0.2131649,-0.9766291
-96677.7847,4111.3547,-398.6844,0.0022923,0.0785423,-0.9969081
-96676.6412,4135.6438,-389.9934,0.0795219,0.486466,-0.870073
-96674.8563,4176.1474,-358.9433,0.116122,0.6776548,-0.7261541
-96673.3757,4213.036,-318.5341,0.1344862,0.7743907,-0.6182496
-96672.0417,4253.3843,-259.0818,0.1491198,0.852356,-0.5012509
-96670.8732,4301.6526,-157.9965,0.161696,0.9210852,-0.3541982
-96670.1591,4333.3291,-48.6818,0.1698057,0.966393,-0.1930043
-96669.7666,4346.272,63.1278,0.1729641,0.9840258,-0.042151
-96669.7438,4345.3446,172.7516,0.1729533,0.9837714,0.0477593
-96669.9647,4337.9349,280.4707,0.1727651,0.9816207,0.0810737
-96670.2016,4328.8706,387.5139,0.1730473,0.981453,0.0824898
-96670.2786,4320.7928,494.578,0.1738561,0.9827612,0.0628849
-96670.0793,4316.6555,591.5051,0.1754319,0.9843911,0.0140612
-96669.1764,4320.5012,700.2336,0.1776083,0.9795049,-0.0950023
-96667.6937,4333.7823,787.2476,0.1778859,0.9618972,-0.2076305
-96665.7103,4360.3959,883.1844,0.1758966,0.9293527,-0.3245983
-96714.6161,4374.7813,897.1438,0.1753653,0.921005,-0.347846
-96716.4338,4347.4644,807.3813,0.1778673,0.9556855,-0.2345815
-96718.0567,4331.6814,720.7586,0.1780934,0.9763039,-0.1229371
-96719.1542,4325.3131,612.0868,0.1761311,0.9843618,-0.0031169
-96719.4402,4328.2667,515.1428,0.174364,0.9831281,0.0552847
-96719.4019,4335.8371,408.1929,0.1733985,0.9815702,0.0803301
-96719.1739,4344.8579,301.3796,0.1730422,0.9814336,0.0827309
-96718.9254,4352.8508,194.0664,0.1731361,0.9832092,0.0576497
-96718.8759,4355.5895,85.1176,0.1733345,0.984681,-0.0189353
-96719.1932,4346.022,-26.2438,0.1711241,0.9723499,-0.1589094
-96719.845,4318.1375,-136.4493,0.1638976,0.9319598,-0.3234014
-96720.8859,4273.0968,-239.3016,0.1524716,0.8691858,-0.4703919
-96722.2723,4228.7029,-309.3242,0.1375563,0.789544,-0.598079
-96723.6748,4192.9717,-350.8014,0.1207557,0.7009944,-0.702869
-96725.4831,4151.5677,-385.2692,0.0893669,0.537121,-0.8387577
-96726.7036,4125.5246,-397.3162,0.0276053,0.2130981,-0.9766407
-96775.3887,4144.4722,-393.4842,0.0610351,0.3885419,-0.9194074
-96773.674,4182.1143,-368.627,0.1088931,0.6380003,-0.7622978
-96772.0646,4220.4831,-330.2098,0.1303013,0.7501421,-0.6483119
-96770.6687,4259.5749,-277.1309,0.1459203,0.8327586,-0.5340603
-96769.4292,4306.3259,-188.7359,0.1591181,0.9040932,-0.3966067
-96768.6186,4343.1388,-81.7942,0.1683445,0.9553475,-0.24284
-96768.1259,4361.4867,29.6168,0.1730188,0.9814893,-0.0821173
-96768.0072,4363.9219,139.6559,0.1735651,0.9844416,0.0273835
-96768.1895,4357.8913,247.4124,0.1732558,0.9819892,0.0753634
-96768.461,4349.0455,354.1867,0.1734123,0.9812648,0.0839494
-96768.6266,4340.4569,460.8011,0.174017,0.982158,0.0713005
-96768.5467,4335.0467,557.1312,0.1752862,0.9839071,0.0346626
-96767.9208,4335.6585,665.1636,0.1775198,0.9824784,-0.0567701
-96766.6991,4345.233,752.0208,0.1784693,0.9698546,-0.1659237
-96764.7152,4367.7811,848.5443,0.1772957,0.9419347,-0.2851759
-96814.1238,4373.495,836.4479,0.1777485,0.9454941,-0.2728486
-96815.9801,4353.172,745.2704,0.178691,0.9709742,-0.1589925
-96817.2032,4343.9334,653.1517,0.1775399,0.9830791,-0.0451121
-96817.7445,4344.2553,545.4284,0.1753401,0.9836785,0.0404049
-96817.784,4350.0161,449.341,0.174172,0.981972,0.0734518
-96817.5919,4358.6976,342.927,0.1736254,0.9812199,0.0840337
-96817.3102,4367.4,236.2897,0.1735258,0.9821778,0.0722191
-96817.1437,4372.8561,128.5519,0.1738431,0.9845813,0.0194484
-96817.2955,4369.1424,18.447,0.1730358,0.9801471,-0.0968006
-96817.819,4348.9563,-92.653,0.167847,0.9511653,-0.2590597
-96818.6663,4310.5578,-198.6475,0.1582438,0.8979471,-0.41067
-96820.0011,4262.4562,-285.9199,0.1440621,0.8217389,-0.551354
-96821.3478,4225.8947,-333.8066,0.1288541,0.7414791,-0.6584872
-96823.0019,4187.0479,-371.4802,0.1060829,0.6224816,-0.7754116
-96824.6554,4151.2123,-393.8577,0.0545723,0.3542189,-0.9335689
-96874.0427,4155.492,-394.88,0.0380592,0.2672169,-0.9628845
-96872.526,4187.6802,-377.4427,0.0992113,0.5859295,-0.8042659
-96870.785,4227.6017,-341.3374,0.1254733,0.7227182,-0.6796579
-96869.4559,4262.0338,-299.0115,0.1408866,0.8037889,-0.5779917
-96868.0273,4309.8176,-218.4334,0.1559742,0.884266,-0.4401655
-96867.0921,4351.3673,-114.2842,0.1664536,0.942024,-0.2913485
-96866.5069,4375.2903,-3.8331,0.172687,0.9767525,-0.1270189
-96866.2796,4381.7789,106.5578,0.1741193,0.9847233,0.0015834
-96866.4039,4377.6035,214.4993,0.1738333,0.9826248,0.065042
-96866.6889,4369.2584,321.0758,0.1738216,0.9812253,0.0835644
-96866.9204,4360.4267,427.2981,0.174263,0.9816758,0.0771042
-96866.9305,4353.546,533.7762,0.1754071,0.9834383,0.0456219
-96866.5527,4352.0369,630.396,0.1773209,0.9838769,-0.0233143
-96865.2557,4361.1634,738.5381,0.1789062,0.9720446,-0.1520587
-96863.5331,4379.3722,824.3498,0.1781712,0.948859,-0.2606178
-96862.0871,4403.0337,897.4336,0.1756924,0.9178047,-0.3560431
-96911.0958,4415.8227,905.8701,0.1751944,0.9108296,-0.3737598
-96911.4474,4407.9988,885.5855,0.1764821,0.9239494,-0.3393694
-96913.3963,4380.251,790.9328,0.1788748,0.95849,-0.2220375
-96914.9412,4365.753,704.8301,0.1789055,0.9777137,-0.1098582
-96915.9144,4360.6028,597.0232,0.1768634,0.9842234,0.004872
-96916.1338,4364.0014,500.8799,0.1752005,0.9827839,0.0586556
-96916.0216,4371.7731,394.7404,0.174327,0.9813524,0.0809792
-96915.7479,4380.678,288.6705,0.174029,0.9813882,0.0811853
-96915.479,4388.2379,182.0118,0.1741784,0.9833331,0.0521338
-96915.438,4390.0033,73.581,0.1742944,0.9842102,-0.0308506
-96915.7771,4378.8361,-37.1934,0.1716199,0.9694014,-0.1755209
-96916.4559,4349.3512,-146.1921,0.1639656,0.9268527,-0.3377267
-96917.5675,4303.2046,-247.4456,0.1520071,0.8617185,-0.4840816
-96918.9446,4261.2355,-311.7093,0.1371998,0.7831962,-0.6064486
-96920.4022,4225.3007,-352.4136,0.1195737,0.6909049,-0.7129885
-96922.2794,4183.5861,-385.6926,0.0840078,0.5063623,-0.8582191
-96923.5594,4157.2028,-395.6515,0.0024103,0.0785698,-0.9969057
-96971.7496,4185.8622,-388.8875,0.0722482,0.4446499,-0.8927859
-96969.8792,4226.5579,-359.2532,0.1151437,0.6668986,-0.7361984
-96968.3349,4263.4873,-319.764,0.1345022,0.7679328,-0.6262495
-96967.0188,4301.0481,-266.0334,0.1489098,0.8438807,-0.5154524
-96965.7579,4350.1498,-166.9118,0.1622263,0.9158879,-0.3671947
-96965.0146,4383.1633,-59.2649,0.1707027,0.9628469,-0.209252
-96964.6048,4397.7529,51.4866,0.1743619,0.9831238,-0.0553676
-96964.5805,4397.9712,160.2416,0.1745077,0.9838234,0.0404803
-96964.8299,4391.1571,266.9515,0.1742611,0.9815546,0.0786362
-96965.1263,4382.3224,372.8847,0.1744823,0.9811991,0.0824884
-96965.2923,4374.1642,478.7713,0.1752027,0.9823618,0.0653393
-96965.1692,4369.7302,574.5607,0.1766657,0.984058,0.0204728
-96964.3957,4372.5354,682.0033,0.1788454,0.9803663,-0.083044
-96963.012,4384.5497,768.1247,0.1792917,0.9642817,-0.1949749
-96961.0187,4409.6338,863.3456,0.1775379,0.9336912,-0.3109678
-96960.2789,4424.5187,904.0033,0.1754314,0.9111283,-0.3729196
-97009.4899,4432.4443,900.1683,0.1757813,0.9124782,-0.369438
-97010.8425,4408.8377,830.4464,0.1785971,0.9451935,-0.2733357
-97012.6915,4388.5978,739.9506,0.1795942,0.9706696,-0.1598327
-97013.8995,4379.3412,648.5174,0.1784927,0.9828643,-0.046024
-97014.4133,4379.5689,541.583,0.1763178,0.983531,0.0397338
-97014.4203,4385.2293,446.1901,0.175157,0.9818311,0.0729918
-97014.19,4393.7915,340.5381,0.1746242,0.9810903,0.0834759
-97013.8756,4402.3508,234.6577,0.1745395,0.9820574,0.0714084
-97013.682,4407.6791,127.6751,0.1748587,0.9844161,0.0186923
-97013.8144,4403.9277,18.321,0.1740419,0.9799465,-0.0970273
-97014.3286,4383.9012,-92.0522,0.1688632,0.9511805,-0.2583426
-97015.1783,4345.8792,-197.3664,0.159282,0.8983578,-0.4093684
-97016.5259,4298.2441,-284.087,0.1450666,0.8223874,-0.5501224
-97017.8851,4262.0277,-331.6961,0.1298551,0.742555,-0.6570767
-97019.5579,4223.521,-369.1748,0.1069698,0.6236302,-0.7743661
-97021.2381,4187.9501,-391.4496,0.0549272,0.3541028,-0.9335921
-97070.621,4192.3078,-392.462,0.0383011,0.2670013,-0.9629347
-97069.0775,4224.2729,-375.1058,0.1000451,0.5870145,-0.803371
-97067.3155,4263.8528,-339.1825,0.126463,0.7238427,-0.6782763
-97065.974,4297.9615,-297.0954,0.1419115,0.8046422,-0.5765518
-97064.5311,4345.2856,-217.0223,0.157002,0.8846937,-0.438939
-97063.5913,4386.4225,-113.5416,0.1674767,0.9421117,-0.2904773
-97063.0129,4410.1396,-3.8091,0.1736956,0.9765686,-0.1270571
-97062.8033,4416.6336,105.8337,0.175136,0.9845438,0.0008999
-97062.9534,4412.5755,213.021,0.1748503,0.9824943,0.064283
-97063.27,4404.3746,318.8417,0.1748267,0.9810978,0.0829622
-97063.5393,4395.6656,424.304,0.175253,0.9815343,0.07666
-97063.5885,4388.8847,530.0131,0.1763887,0.9832922,0.0449822
-97063.2348,4387.477,625.9262,0.1782834,0.9836817,-0.0241935
-97061.957,4396.6374,733.2643,0.1798129,0.9717439,-0.1529085
-97060.242,4414.7771,818.4334,0.1790233,0.9485396,-0.261196
-97058.7969,4438.2729,890.9791,0.1765303,0.9178914,-0.3554045
-97107.8,4451.0525,899.3578,0.1760811,0.9115343,-0.3716191
-97108.1476,4443.3182,879.2114,0.1773155,0.923923,-0.3390066
-97110.0941,4415.7394,785.2622,0.1797461,0.95817,-0.2227141
-97111.6284,4401.2757,699.8048,0.1798332,0.9774417,-0.1107599
-97112.5794,4396.0636,592.7963,0.1778372,0.9840515,0.0040645
-97112.7697,4399.3663,497.3537,0.176187,0.9826392,0.0581243
-97112.6191,4407.0259,391.979,0.1753238,0.9812123,0.0805232
-97112.3089,4415.8025,286.6669,0.1750418,0.9812634,0.0805142
-97112.01,4423.2197,180.7626,0.1752006,0.9831939,0.051328
-97111.9451,4424.8919,73.0848,0.1753106,0.9840147,-0.0313245
-97112.2701,4413.772,-36.9476,0.1726333,0.9692676,-0.1752656
-97112.9454,4384.5627,-145.241,0.1649977,0.9270606,-0.3366519
-97114.0661,4338.8715,-245.8436,0.1530311,0.862247,-0.4828163
-97115.456,4297.3086,-309.7153,0.1382245,0.7841646,-0.6049628
-97116.9281,4261.7048,-350.1968,0.1205374,0.6920775,-0.7116877
-97118.8308,4220.3298,-383.3143,0.084757,0.5074622,-0.8574954
-97120.1367,4194.1078,-393.2263,0.0024961,0.0785988,-0.9969032
-97168.2968,4222.7073,-386.4938,0.0729082,0.4456466,-0.8922351
-97166.3993,4263.0817,-356.9978,0.1160811,0.6680761,-0.7349826
-97164.8388,4299.6758,-317.7199,0.1355157,0.7689323,-0.6248029
-97163.5102,4336.8769,-264.3114,0.1499512,0.8445994,-0.5139713
-97162.2381,4385.4923,-165.8238,0.1632633,0.9161765,-0.3660132
-97161.4957,4418.1878,-58.8724,0.1717245,0.9627811,-0.2087181
-97161.0981,4432.6876,51.1426,0.1753781,0.9829161,-0.0558424
-97161.0963,4432.978,159.1462,0.1755323,0.9836727,0.0397041
